# [1]-ell [2]-1h+2h [3]-1h [4]-2h
2.910000000000000000e+02 1.493500390936133545e-04 1.484550649811427006e-04 8.949741124706655172e-07
2.920000000000000000e+02 1.487055127206991290e-04 1.478204016878643446e-04 8.851110328347740519e-07
2.930000000000000000e+02 1.480658391778162523e-04 1.471905007377517511e-04 8.753384400645127896e-07
2.940000000000000000e+02 1.474309658676404688e-04 1.465653106141132100e-04 8.656552535272500801e-07
2.950000000000000000e+02 1.468008409372865931e-04 1.459447805284466823e-04 8.560604088399162839e-07
2.960000000000000000e+02 1.461754132653124492e-04 1.453288604077394559e-04 8.465528575729909560e-07
2.970000000000000000e+02 1.455546324489912315e-04 1.447175008820304222e-04 8.371315669607960849e-07
2.980000000000000000e+02 1.449384487918482214e-04 1.441106532722302030e-04 8.277955196180143878e-07
2.990000000000000000e+02 1.443268132914535110e-04 1.435082695781912947e-04 8.185437132622084110e-07
3.000000000000000000e+02 1.437196776274658825e-04 1.429103024670236213e-04 8.093751604422498028e-07
3.010000000000000000e+02 1.431169941499213646e-04 1.423167052616488833e-04 8.002888882724737878e-07
3.020000000000000000e+02 1.425187158677606388e-04 1.417274319295881995e-04 7.912839381724520106e-07
3.030000000000000000e+02 1.419247964375903082e-04 1.411424370719780818e-04 7.823593656122274718e-07
3.040000000000000000e+02 1.413340156690681064e-04 1.405596762192795808e-04 7.743394497885292257e-07
3.050000000000000000e+02 1.407475145109047599e-04 1.399811245596822710e-04 7.663899512224964473e-07
3.060000000000000000e+02 1.401652483592386218e-04 1.394067382960199279e-04 7.585100632186899284e-07
3.070000000000000000e+02 1.395871732171890362e-04 1.388364742264617396e-04 7.506989907272856838e-07
3.080000000000000000e+02 1.390132456846681990e-04 1.382702897345278897e-04 7.429559501403091049e-07
3.090000000000000000e+02 1.384434229483958725e-04 1.377081427793038187e-04 7.352801690920600220e-07
3.100000000000000000e+02 1.378776627721128346e-04 1.371499918858491826e-04 7.276708862636396284e-07
3.110000000000000000e+02 1.373159234869879666e-04 1.365957961357964915e-04 7.201273511914623774e-07
3.120000000000000000e+02 1.367581639822154551e-04 1.360455151581357706e-04 7.126488240796844537e-07
3.130000000000000000e+02 1.362043436957967161e-04 1.354991091201802834e-04 7.052345756164456926e-07
3.140000000000000000e+02 1.356544226055034880e-04 1.349565387187096565e-04 6.978838867938221399e-07
3.150000000000000000e+02 1.351083612200175692e-04 1.344177651712861251e-04 6.905960487314306987e-07
3.160000000000000000e+02 1.345661205702438376e-04 1.338827502077402664e-04 6.833703625035774458e-07
3.170000000000000000e+02 1.340276622007917557e-04 1.333514560618218839e-04 6.762061389698777232e-07
3.180000000000000000e+02 1.334929481616220807e-04 1.328238454630128172e-04 6.691026986092635156e-07
3.190000000000000000e+02 1.329619409998555001e-04 1.322998816284981808e-04 6.620593713573134192e-07
3.200000000000000000e+02 1.324346037517383143e-04 1.317795282552915062e-04 6.550754964468021840e-07
3.210000000000000000e+02 1.319108999347629973e-04 1.312627495125115624e-04 6.481504222514264168e-07
3.220000000000000000e+02 1.313907935399395428e-04 1.307495100338069277e-04 6.412835061326128496e-07
3.230000000000000000e+02 1.308742490242140719e-04 1.302397749099247319e-04 6.344741142893487154e-07
3.240000000000000000e+02 1.303604100692412507e-04 1.297320741465140398e-04 6.283359227272233702e-07
3.250000000000000000e+02 1.298500708521905817e-04 1.292278225059877042e-04 6.222483462028836465e-07
3.260000000000000000e+02 1.293431970985769867e-04 1.287269862583049107e-04 6.162108402720822954e-07
3.270000000000000000e+02 1.288397549721215533e-04 1.282295321042505488e-04 6.102228678710043419e-07
3.280000000000000000e+02 1.283397110678406413e-04 1.277354271686456666e-04 6.042838991949857312e-07
3.290000000000000000e+02 1.278430324052650107e-04 1.272446389936854284e-04 5.983934115795804799e-07
3.300000000000000000e+02 1.273496864217850432e-04 1.267571355324011314e-04 5.925508893839137568e-07
3.310000000000000000e+02 1.268596409661206469e-04 1.262728851422443579e-04 5.867558238762840487e-07
3.320000000000000000e+02 1.263728642919119676e-04 1.257918565787900106e-04 5.810077131219553288e-07
3.330000000000000000e+02 1.258893250514289024e-04 1.253140189895558180e-04 5.753060618730880906e-07
3.340000000000000000e+02 1.254089922893968936e-04 1.248393419079361151e-04 5.696503814607775865e-07
3.350000000000000000e+02 1.249318354369363194e-04 1.243677952472471877e-04 5.640401896891343700e-07
3.360000000000000000e+02 1.244578243056129350e-04 1.238993492948815530e-04 5.584750107313700817e-07
3.370000000000000000e+02 1.239869290815975194e-04 1.234339747065696564e-04 5.529543750278569283e-07
3.380000000000000000e+02 1.235191203199320176e-04 1.229716425007459240e-04 5.474778191860929854e-07
3.390000000000000000e+02 1.230543689388997398e-04 1.225123240530171897e-04 5.420448858825570199e-07
3.400000000000000000e+02 1.225926462144979090e-04 1.220559910907315066e-04 5.366551237663897260e-07
3.410000000000000000e+02 1.221339237750101992e-04 1.216026156876453222e-04 5.313080873648879301e-07
3.420000000000000000e+02 1.216781735956771766e-04 1.211521702586864301e-04 5.260033369907416719e-07
3.430000000000000000e+02 1.212253679934622734e-04 1.207046275548112732e-04 5.207404386510041026e-07
3.440000000000000000e+02 1.207748265507331369e-04 1.202588265185167810e-04 5.160000322163626270e-07
3.450000000000000000e+02 1.203271809998853289e-04 1.198158845545081491e-04 5.112964453771802782e-07
3.460000000000000000e+02 1.198824045924520181e-04 1.193757752874681369e-04 5.066293049838855666e-07
3.470000000000000000e+02 1.194404709024606155e-04 1.189384726598069155e-04 5.019982426537037095e-07
3.480000000000000000e+02 1.190013538216368194e-04 1.185039509269399880e-04 4.974028946968279692e-07
3.490000000000000000e+02 1.185650275546933910e-04 1.180721846526494573e-04 4.928429020439373492e-07
3.500000000000000000e+02 1.181314666147019530e-04 1.176431487045269213e-04 4.883179101750271924e-07
3.510000000000000000e+02 1.177006458185461983e-04 1.172168182494966665e-04 4.838275690495341506e-07
3.520000000000000000e+02 1.172725402824547052e-04 1.167931687494169784e-04 4.793715330377223867e-07
3.530000000000000000e+02 1.168471254176118305e-04 1.163721759567585255e-04 4.749494608533063920e-07
3.540000000000000000e+02 1.164243769258452402e-04 1.159538159103579592e-04 4.705610154872851660e-07
3.550000000000000000e+02 1.160042707953881706e-04 1.155380649312452127e-04 4.662058641429617134e-07
3.560000000000000000e+02 1.155867832967152919e-04 1.151248996185431705e-04 4.618836781721271585e-07
3.570000000000000000e+02 1.151718909784504820e-04 1.147142968454381091e-04 4.575941330123770247e-07
3.580000000000000000e+02 1.147595706633451276e-04 1.143062337552195804e-04 4.533369081255465504e-07
3.590000000000000000e+02 1.143497994443255978e-04 1.139006877573883568e-04 4.491116869372384134e-07
3.600000000000000000e+02 1.139425546806082355e-04 1.134976365238308236e-04 4.449181567774126334e-07
3.610000000000000000e+02 1.135378139938812583e-04 1.130970579850592233e-04 4.407560088220348432e-07
3.620000000000000000e+02 1.131355552645510205e-04 1.126989303265152852e-04 4.366249380357376110e-07
3.630000000000000000e+02 1.127357566280528384e-04 1.123032319849373350e-04 4.325246431155039725e-07
3.640000000000000000e+02 1.123383964712236434e-04 1.119099416447883231e-04 4.284548264353159452e-07
3.650000000000000000e+02 1.119434534287365966e-04 1.115190382347448116e-04 4.244151939917886720e-07
3.660000000000000000e+02 1.115509063795953074e-04 1.111305009242445770e-04 4.204054553507366707e-07
3.670000000000000000e+02 1.111603264132139353e-04 1.107435210284457637e-04 4.168053847681702316e-07
3.680000000000000000e+02 1.107721042422766785e-04 1.103588727015793940e-04 4.132315406972861278e-07
3.690000000000000000e+02 1.103862194253045693e-04 1.099765357514437297e-04 4.096836738608339025e-07
3.700000000000000000e+02 1.100026517521104870e-04 1.095964902141421054e-04 4.061615379683838063e-07
3.710000000000000000e+02 1.096213812405711215e-04 1.092187163508981932e-04 4.026648896729299643e-07
3.720000000000000000e+02 1.092423881334524702e-04 1.088431946449242303e-04 3.991934885282363910e-07
3.730000000000000000e+02 1.088656528952877423e-04 1.084699057983408416e-04 3.957470969469071124e-07
3.740000000000000000e+02 1.084911562093070474e-04 1.080988307291478733e-04 3.923254801591762661e-07
3.750000000000000000e+02 1.081188789744172961e-04 1.077299505682449108e-04 3.889284061723893273e-07
3.760000000000000000e+02 1.077488023022318787e-04 1.073632466565007071e-04 3.855556457311750372e-07
3.770000000000000000e+02 1.073809075141490122e-04 1.069987005418707231e-04 3.822069722782913052e-07
3.780000000000000000e+02 1.070151761384775601e-04 1.066362939765614373e-04 3.788821619161243851e-07
3.790000000000000000e+02 1.066515899076099624e-04 1.062760089142411276e-04 3.755809933688401604e-07
3.800000000000000000e+02 1.062901307552407959e-04 1.059178275072956331e-04 3.723032479451645114e-07
3.810000000000000000e+02 1.059307808136306409e-04 1.055617321041288538e-04 3.690487095017906969e-07
3.820000000000000000e+02 1.055735224109139396e-04 1.052077052465065499e-04 3.658171644073922075e-07
3.830000000000000000e+02 1.052183380684504121e-04 1.048557296669431707e-04 3.626084015072355283e-07
3.840000000000000000e+02 1.048652104982189732e-04 1.045057882861306014e-04 3.594222120883783080e-07
3.850000000000000000e+02 1.045141226002534586e-04 1.041578642104080146e-04 3.562583898454467402e-07
3.860000000000000000e+02 1.041650574601193208e-04 1.038119407292723527e-04 3.531167308469729913e-07
3.870000000000000000e+02 1.038179983464305485e-04 1.034680013129282608e-04 3.499970335022868001e-07
3.880000000000000000e+02 1.034729287084062272e-04 1.031260296098772687e-04 3.468990985289543670e-07
3.890000000000000000e+02 1.031298321734657651e-04 1.027860094445450146e-04 3.438227289207467972e-07
3.900000000000000000e+02 1.027886925448620668e-04 1.024479248149459410e-04 3.407677299161304217e-07
3.910000000000000000e+02 1.024490690450181646e-04 1.021110494413120863e-04 3.380196037060826359e-07
3.920000000000000000e+02 1.021113738255254922e-04 1.017760835458476312e-04 3.352902796778553078e-07
3.930000000000000000e+02 1.017755911730039355e-04 1.014430115830010896e-04 3.325795900028491269e-07
3.940000000000000000e+02 1.014417055411566735e-04 1.011118181724155748e-04 3.298873687411040452e-07
3.950000000000000000e+02 1.011097015485786670e-04 1.007824880967631465e-04 3.272134518155219995e-07
3.960000000000000000e+02 1.007795639765994626e-04 1.004550062996129576e-04 3.245576769865054217e-07
3.970000000000000000e+02 1.004512777671594703e-04 1.001293578833324692e-04 3.219198838270016363e-07
3.980000000000000000e+02 1.001248280207192972e-04 9.980552810702135425e-05 3.192999136979484343e-07
3.990000000000000000e+02 9.980019999420129413e-05 9.948350238447718178e-05 3.166976097241063172e-07
4.000000000000000000e+02 9.947737909896295198e-05 9.916326628219266531e-05 3.141128167702821232e-07
4.010000000000000000e+02 9.915635089880149502e-05 9.884480551738356676e-05 3.115453814179216958e-07
4.020000000000000000e+02 9.883710110798918467e-05 9.852810595604710720e-05 3.089951519420823394e-07
4.030000000000000000e+02 9.851961558933862852e-05 9.821315361104986791e-05 3.064619782887608187e-07
4.040000000000000000e+02 9.820388035229753892e-05 9.789993464024495133e-05 3.039457120525816629e-07
4.050000000000000000e+02 9.788988155107303615e-05 9.758843534461819863e-05 3.014462064548412783e-07
4.060000000000000000e+02 9.757760548278377485e-05 9.727864216646189182e-05 2.989633163218833559e-07
4.070000000000000000e+02 9.726703858564077481e-05 9.697054168757694324e-05 2.964968980638285501e-07
4.080000000000000000e+02 9.695816743715520759e-05 9.666412062750158029e-05 2.940468096536221666e-07
4.090000000000000000e+02 9.665097875237376270e-05 9.635936584176735199e-05 2.916129106064173797e-07
4.100000000000000000e+02 9.634545938214021069e-05 9.605626432018093963e-05 2.891950619592743943e-07
4.110000000000000000e+02 9.604159631138324462e-05 9.575480318513206949e-05 2.867931262511738030e-07
4.120000000000000000e+02 9.573937665742990875e-05 9.545496968992656561e-05 2.844069675033388995e-07
4.130000000000000000e+02 9.543878766834445169e-05 9.515675121714458305e-05 2.820364511998666287e-07
4.140000000000000000e+02 9.513981672129166907e-05 9.486013527702301894e-05 2.796814442686484345e-07
4.150000000000000000e+02 9.484245132092474905e-05 9.456510950586215539e-05 2.773418150625876219e-07
4.160000000000000000e+02 9.454682190229005460e-05 9.427158512549852864e-05 2.752367767915233573e-07
4.170000000000000000e+02 9.425277238882388451e-05 9.397962710905060398e-05 2.731452797732832258e-07
4.180000000000000000e+02 9.396029066721418995e-05 9.368922345685657847e-05 2.710672103576072472e-07
4.190000000000000000e+02 9.366936474532624156e-05 9.340036228922930382e-05 2.690024560969444052e-07
4.200000000000000000e+02 9.337998275070751465e-05 9.311303184497649954e-05 2.669509057310134073e-07
4.210000000000000000e+02 9.309213292911417716e-05 9.282722047994258232e-05 2.649124491715996612e-07
4.220000000000000000e+02 9.280580364305942426e-05 9.254291666557184061e-05 2.628869774875779851e-07
4.230000000000000000e+02 9.252098337038295488e-05 9.226010898749279193e-05 2.608743828901648641e-07
4.240000000000000000e+02 9.223766070284115655e-05 9.197878614412277392e-05 2.588745587183860647e-07
4.250000000000000000e+02 9.195582434471789000e-05 9.169893694529312187e-05 2.568873994247691369e-07
4.260000000000000000e+02 9.167546311145546715e-05 9.142055031089422763e-05 2.549128005612440740e-07
4.270000000000000000e+02 9.139656592830523946e-05 9.114361526953997875e-05 2.529506587652559957e-07
4.280000000000000000e+02 9.111912182899779692e-05 9.086812095725171326e-05 2.510008717460846664e-07
4.290000000000000000e+02 9.084311995443235732e-05 9.059405661616098525e-05 2.490633382713658181e-07
4.300000000000000000e+02 9.056854955138485806e-05 9.032141159323104664e-05 2.471379581538149685e-07
4.310000000000000000e+02 9.029539997123466912e-05 9.005017533899652984e-05 2.452246322381425081e-07
4.320000000000000000e+02 9.002366066870934444e-05 8.978033740632118253e-05 2.433232623881655654e-07
4.330000000000000000e+02 8.975332120064760145e-05 8.951188744917349164e-05 2.414337514741097647e-07
4.340000000000000000e+02 8.948437122477944457e-05 8.924481522141935650e-05 2.395560033600910854e-07
4.350000000000000000e+02 8.921680049852412375e-05 8.897911057563233958e-05 2.376899228917903679e-07
4.360000000000000000e+02 8.895059887780466790e-05 8.871476346192036999e-05 2.358354158842994758e-07
4.370000000000000000e+02 8.868575631587945370e-05 8.845176392676930635e-05 2.339923891101492266e-07
4.380000000000000000e+02 8.842226286219021371e-05 8.819010211190270849e-05 2.321607502875098258e-07
4.390000000000000000e+02 8.816010866122615840e-05 8.792976825315760106e-05 2.303404080685635395e-07
4.400000000000000000e+02 8.789928395140411731e-05 8.767075267937608015e-05 2.285312720280437032e-07
4.410000000000000000e+02 8.763977906396431974e-05 8.741304581131238325e-05 2.267332526519398557e-07
4.420000000000000000e+02 8.738158442188174741e-05 8.715663816055538207e-05 2.249462613263688903e-07
4.430000000000000000e+02 8.712453732591739057e-05 8.690119928587339401e-05 2.233380400439998385e-07
4.440000000000000000e+02 8.686878262701817368e-05 8.664704308833587679e-05 2.217395386822956441e-07
4.450000000000000000e+02 8.661431100845731756e-05 8.639416032785777425e-05 2.201506805995482911e-07
4.460000000000000000e+02 8.636111324112392496e-05 8.614254185120782644e-05 2.185713899160944953e-07
4.470000000000000000e+02 8.610918018250671711e-05 8.589217859100158970e-05 2.170015915051244967e-07
4.480000000000000000e+02 8.585850277569167534e-05 8.564306156470805000e-05 2.154412109836208720e-07
4.490000000000000000e+02 8.560907204837351974e-05 8.539518187367010048e-05 2.138901747034247983e-07
4.500000000000000000e+02 8.536087911188090295e-05 8.514853070213847664e-05 2.123484097424326018e-07
4.510000000000000000e+02 8.511391516021468218e-05 8.490309931631876978e-05 2.108158438959109697e-07
4.520000000000000000e+02 8.486817146909952697e-05 8.465887906343158630e-05 2.092924056679389535e-07
4.530000000000000000e+02 8.462363939504844237e-05 8.441586137078547353e-05 2.077780242629680791e-07
4.540000000000000000e+02 8.438031037444003164e-05 8.417403774486253076e-05 2.062726295775005662e-07
4.550000000000000000e+02 8.413817592260820007e-05 8.393339977041631235e-05 2.047761521918857873e-07
4.560000000000000000e+02 8.389722763294423229e-05 8.369393910958200945e-05 2.032885233622281390e-07
4.570000000000000000e+02 8.365745717601116176e-05 8.345564750099874769e-05 2.018096750124123058e-07
4.580000000000000000e+02 8.341885629866978183e-05 8.321851675894355359e-05 2.003395397262339800e-07
4.590000000000000000e+02 8.318141682321677274e-05 8.298253877247712524e-05 1.988780507396435809e-07
4.600000000000000000e+02 8.294513064653402309e-05 8.274770550460093283e-05 1.974251419330955094e-07
4.610000000000000000e+02 8.270998973924982328e-05 8.251400899142582535e-05 1.959807478240044989e-07
4.620000000000000000e+02 8.247598614491077895e-05 8.228144134135147929e-05 1.945448035593039542e-07
4.630000000000000000e+02 8.224311197916512218e-05 8.204999473425701457e-05 1.931172449081081055e-07
4.640000000000000000e+02 8.201135942895685109e-05 8.181966142070237129e-05 1.916980082544751171e-07
4.650000000000000000e+02 8.178072075173033206e-05 8.159043372114006755e-05 1.902870305902679240e-07
4.660000000000000000e+02 8.155118827464586588e-05 8.136230402513775883e-05 1.888842495081128726e-07
4.670000000000000000e+02 8.132275439380520147e-05 8.113526479061074475e-05 1.874896031944561951e-07
4.680000000000000000e+02 8.109541157348762062e-05 8.090930854306491139e-05 1.861030304227131276e-07
4.690000000000000000e+02 8.086915234539590245e-05 8.068442787484939071e-05 1.847244705465102811e-07
4.700000000000000000e+02 8.064396930791218124e-05 8.046061544441916757e-05 1.833538634930192538e-07
4.710000000000000000e+02 8.041987841244008001e-05 8.023775714948194369e-05 1.821212629581425380e-07
4.720000000000000000e+02 8.019684895349212970e-05 8.001595328339595927e-05 1.808956700961765691e-07
4.730000000000000000e+02 7.997487372626779919e-05 7.979519669334550751e-05 1.796770329222923922e-07
4.740000000000000000e+02 7.975394558975473834e-05 7.957548028981673016e-05 1.784652999380146914e-07
4.750000000000000000e+02 7.953405746603244919e-05 7.935679704590675038e-05 1.772604201257020471e-07
4.760000000000000000e+02 7.931520233958438677e-05 7.913913999664128941e-05 1.760623429430980260e-07
4.770000000000000000e+02 7.909737325661962801e-05 7.892250223830166167e-05 1.748710183179596682e-07
4.780000000000000000e+02 7.888056332440276702e-05 7.870687692776000971e-05 1.736863966427533147e-07
4.790000000000000000e+02 7.866476571059287707e-05 7.849225728182345678e-05 1.725084287694237547e-07
4.800000000000000000e+02 7.844997364259069885e-05 7.827863657658647222e-05 1.713370660042299721e-07
4.810000000000000000e+02 7.823618040689433984e-05 7.806600814679169359e-05 1.701722601026529687e-07
4.820000000000000000e+02 7.802337934846324059e-05 7.785436538519886686e-05 1.690139632643669555e-07
4.830000000000000000e+02 7.781156387009020489e-05 7.764370174196193154e-05 1.678621281282793140e-07
4.840000000000000000e+02 7.760072743178152068e-05 7.743401072401388504e-05 1.667167077676340830e-07
4.850000000000000000e+02 7.739086355014499570e-05 7.722528589445981921e-05 1.655776556851827863e-07
4.860000000000000000e+02 7.718196579778571808e-05 7.701752087197730233e-05 1.644449258084135458e-07
4.870000000000000000e+02 7.697402780270943341e-05 7.681070933022458088e-05 1.633184724848470575e-07
4.880000000000000000e+02 7.676704324773364683e-05 7.660484499725624878e-05 1.621982504773918334e-07
4.890000000000000000e+02 7.656100586990605692e-05 7.639992165494630279e-05 1.610842149597608535e-07
4.900000000000000000e+02 7.635590945993032160e-05 7.619593313841838069e-05 1.599763215119463980e-07
4.910000000000000000e+02 7.615174786159904753e-05 7.599287333548329073e-05 1.588745261157540925e-07
4.920000000000000000e+02 7.594851497123401645e-05 7.579073618608361557e-05 1.577787851503966427e-07
4.930000000000000000e+02 7.574620473713322862e-05 7.558951568174509237e-05 1.566890553881414615e-07
4.940000000000000000e+02 7.554481115902511536e-05 7.538920586503509449e-05 1.556052939900162911e-07
4.950000000000000000e+02 7.534432828752932469e-05 7.518980082902775388e-05 1.545274585015702272e-07
4.960000000000000000e+02 7.514475022362435098e-05 7.499129471677567008e-05 1.534555068486868874e-07
4.970000000000000000e+02 7.494607111812185947e-05 7.479368172078840887e-05 1.523893973334550467e-07
4.980000000000000000e+02 7.474828517114732638e-05 7.459695608251723530e-05 1.513290886300881619e-07
4.990000000000000000e+02 7.455138663162727899e-05 7.440111209184637885e-05 1.502745397808983974e-07
5.000000000000000000e+02 7.435536979678290554e-05 7.420614408659058706e-05 1.492257101923220559e-07
5.010000000000000000e+02 7.416022901162973649e-05 7.401204645199873711e-05 1.481825596309931302e-07
5.020000000000000000e+02 7.396605832229971079e-05 7.381881355712679440e-05 1.472447651729134255e-07
5.030000000000000000e+02 7.377275191994516943e-05 7.362643994414086706e-05 1.463119758043040613e-07
5.040000000000000000e+02 7.358030429434601102e-05 7.343492013767264097e-05 1.453841566733695509e-07
5.050000000000000000e+02 7.338870998109738736e-05 7.324424870786299844e-05 1.444612732343950831e-07
5.060000000000000000e+02 7.319796356114006768e-05 7.305442026989558094e-05 1.435432912444857110e-07
5.070000000000000000e+02 7.300805966029607491e-05 7.286542948353573208e-05 1.426301767603446611e-07
5.080000000000000000e+02 7.281899294881046111e-05 7.267727105267536309e-05 1.417218961350940491e-07
5.090000000000000000e+02 7.263075814089815167e-05 7.248993972488302251e-05 1.408184160151333927e-07
5.100000000000000000e+02 7.244334999429668479e-05 7.230343029095964431e-05 1.399197033370384922e-07
5.110000000000000000e+02 7.225676330982414161e-05 7.211773758449964932e-05 1.390257253244987707e-07
5.120000000000000000e+02 7.207099293094252441e-05 7.193285648145723724e-05 1.381364494852927052e-07
5.130000000000000000e+02 7.188603374332625776e-05 7.174878189971796417e-05 1.372518436083000231e-07
5.140000000000000000e+02 7.170188067443598857e-05 7.156550879867544296e-05 1.363718757605517784e-07
5.150000000000000000e+02 7.151852869309764465e-05 7.138303217881332907e-05 1.354965142843173517e-07
5.160000000000000000e+02 7.133597280908611461e-05 7.120134708129188719e-05 1.346257277942252799e-07
5.170000000000000000e+02 7.115420807271436235e-05 7.102044858753993816e-05 1.337594851744218576e-07
5.180000000000000000e+02 7.097322957442719004e-05 7.084033181885142740e-05 1.328977555757636194e-07
5.190000000000000000e+02 7.079303244439988005e-05 7.066099193598683148e-05 1.320405084130438638e-07
5.200000000000000000e+02 7.061361185214167510e-05 7.048242413877941657e-05 1.311877133622542476e-07
5.210000000000000000e+02 7.043496300610390694e-05 7.030462366574602342e-05 1.303393403578788872e-07
5.220000000000000000e+02 7.025708115329273287e-05 7.012758579370251440e-05 1.294953595902216247e-07
5.230000000000000000e+02 7.007996157888661570e-05 6.995130583738385548e-05 1.286557415027665943e-07
5.240000000000000000e+02 6.990359960585807266e-05 6.977577914906850799e-05 1.278204567895696519e-07
5.250000000000000000e+02 6.972799059460007296e-05 6.960100111820738747e-05 1.269894763926819921e-07
5.260000000000000000e+02 6.955312994255670423e-05 6.942696717105710524e-05 1.261627714996056874e-07
5.270000000000000000e+02 6.937901308385837924e-05 6.925367277031760089e-05 1.253403135407792184e-07
5.280000000000000000e+02 6.920563548896095912e-05 6.908111341477386768e-05 1.245220741870927023e-07
5.290000000000000000e+02 6.903299266428945748e-05 6.890928463894202831e-05 1.237080253474344355e-07
5.300000000000000000e+02 6.886108015188568824e-05 6.873818201271942219e-05 1.228981391662661563e-07
5.310000000000000000e+02 6.868989352906004699e-05 6.856780114103882629e-05 1.220923880212272911e-07
5.320000000000000000e+02 6.851942840804743943e-05 6.839813766352667395e-05 1.212907445207682654e-07
5.330000000000000000e+02 6.834968043566707230e-05 6.822918725416525813e-05 1.204931815018120573e-07
5.340000000000000000e+02 6.818074510221683836e-05 6.806096823314778744e-05 1.197768690690507106e-07
5.350000000000000000e+02 6.801251775394572680e-05 6.789345360322359476e-05 1.190641507221283189e-07
5.360000000000000000e+02 6.784499414325041060e-05 6.772663914032129716e-05 1.183550029291176634e-07
5.370000000000000000e+02 6.767817005575787147e-05 6.756052065340543652e-05 1.176494023524413163e-07
5.380000000000000000e+02 6.751204131000461146e-05 6.739509398415768340e-05 1.169473258469230937e-07
5.390000000000000000e+02 6.734660375711963229e-05 6.723035500666176792e-05 1.162487504578629621e-07
5.400000000000000000e+02 6.718185328051130422e-05 6.706629962709216466e-05 1.155536534191356876e-07
5.410000000000000000e+02 6.701778579555743326e-05 6.690292378340612501e-05 1.148620121513103562e-07
5.420000000000000000e+02 6.685439724929904189e-05 6.674022344503924677e-05 1.141738042597923148e-07
5.430000000000000000e+02 6.669168362013778171e-05 6.657819461260479777e-05 1.134890075329890535e-07
5.440000000000000000e+02 6.652964091753649039e-05 6.641683331759599398e-05 1.128075999404933595e-07
5.450000000000000000e+02 6.636826518172334001e-05 6.625613562209204516e-05 1.121295596312916709e-07
5.460000000000000000e+02 6.620755248339933285e-05 6.609609761846734475e-05 1.114548649319912758e-07
5.470000000000000000e+02 6.604749892344904982e-05 6.593671542910398012e-05 1.107834943450686086e-07
5.480000000000000000e+02 6.588810063265461078e-05 6.577798520610746830e-05 1.101154265471373594e-07
5.490000000000000000e+02 6.572935377141305021e-05 6.561990313102581210e-05 1.094506403872382605e-07
5.500000000000000000e+02 6.557125452945657942e-05 6.546246541457142933e-05 1.087891148851462656e-07
5.510000000000000000e+02 6.541379912557629124e-05 6.530566829634659222e-05 1.081308292296992738e-07
5.520000000000000000e+02 6.525698380734881905e-05 6.514950804457167205e-05 1.074757627771462565e-07
5.530000000000000000e+02 6.510080485086593681e-05 6.499398095581641974e-05 1.068238950495114519e-07
5.540000000000000000e+02 6.494525856046745225e-05 6.483908335473447177e-05 1.061752057329818919e-07
5.550000000000000000e+02 6.479034126847679710e-05 6.468481159380048539e-05 1.055296746763094479e-07
5.560000000000000000e+02 6.463604933493974792e-05 6.453116205305051286e-05 1.048872818892332057e-07
5.570000000000000000e+02 6.448237914736599293e-05 6.437813113982507264e-05 1.042480075409196147e-07
5.580000000000000000e+02 6.432932712047353138e-05 6.422571528851510727e-05 1.036118319584203977e-07
5.590000000000000000e+02 6.417688969593589180e-05 6.407391096031074659e-05 1.029787356251470850e-07
5.600000000000000000e+02 6.402506334213229114e-05 6.392271464295293064e-05 1.023486991793647642e-07
5.610000000000000000e+02 6.387384455390030121e-05 6.377212285048759386e-05 1.017217034127010248e-07
5.620000000000000000e+02 6.372322985229140167e-05 6.362213212302272251e-05 1.010977292686730997e-07
5.630000000000000000e+02 6.357321578432927078e-05 6.347273902648804128e-05 1.004767578412310220e-07
5.640000000000000000e+02 6.342379892277056968e-05 6.332394015239724771e-05 9.985877037331776134e-08
5.650000000000000000e+02 6.327497586586841019e-05 6.317573211761297076e-05 9.924374825544472627e-08
5.660000000000000000e+02 6.312674323713846525e-05 6.302811156411418229e-05 9.863167302428418084e-08
5.670000000000000000e+02 6.297909768512753245e-05 6.288107515876625137e-05 9.802252636127706651e-08
5.680000000000000000e+02 6.283203588318465893e-05 6.273461959309339735e-05 9.741629009125600453e-08
5.690000000000000000e+02 6.268575781570221274e-05 6.258888603052778716e-05 9.687178517442340325e-08
5.700000000000000000e+02 6.254005584887398152e-05 6.244372600373732378e-05 9.632984513665386014e-08
5.710000000000000000e+02 6.239492673597411972e-05 6.229913628176177588e-05 9.579045421233951840e-08
5.720000000000000000e+02 6.225036725413364775e-05 6.215511365737552067e-05 9.525359675812063076e-08
5.730000000000000000e+02 6.210637420412411290e-05 6.201165494687238403e-05 9.471925725173520931e-08
5.740000000000000000e+02 6.196294441014390674e-05 6.186875698985302844e-05 9.418742029088206908e-08
5.750000000000000000e+02 6.182007471960654745e-05 6.172641664901445512e-05 9.365807059209494918e-08
5.760000000000000000e+02 6.167776200293136112e-05 6.158463080994172883e-05 9.313119298963006738e-08
5.770000000000000000e+02 6.153600315333646682e-05 6.144339638090210137e-05 9.260677243436594341e-08
5.780000000000000000e+02 6.139479508663395733e-05 6.130271029264123585e-05 9.208479399271494843e-08
5.790000000000000000e+02 6.125413474102711262e-05 6.116256949818157213e-05 9.156524284554701727e-08
5.800000000000000000e+02 6.111401907691010708e-05 6.102297097262298275e-05 9.104810428712535157e-08
5.810000000000000000e+02 6.097444507666939723e-05 6.088391171294534645e-05 9.053336372405316076e-08
